#	time	Reference	Challenge	m1	m2	count	scoreblob	scorecolor	sc1(alignment)
90	33.75	Image_972.jpg	colorTag_90.jpg	121	1541	1	0.0	0.03854826388888888
91	18.41	Image_972.jpg	colorTag_91.jpg	121	1318	0	0.0	0.02816996527777782
92	17.48	Image_972.jpg	colorTag_92.jpg	121	583	0	0.0	0.0026177083333333018
93	15.45	Image_972.jpg	colorTag_93.jpg	121	575	1	0.0	0.016665625000000017
94	14.90	Image_972.jpg	colorTag_94.jpg	121	835	0	0.0	0.040152256944444464
95	16.77	Image_972.jpg	colorTag_95.jpg	121	869	0	0.0	0.015320659722222185
96	15.35	Image_972.jpg	colorTag_96.jpg	121	1939	1	0.000970873786407767	0.03552447916666668
97	19.98	Image_972.jpg	colorTag_97.jpg	121	598	1	0.0027816411682892906	0.029891319444444453
98	14.88	Image_972.jpg	colorTag_98.jpg	121	850	0	0.0	0.021246354166666648
99	14.94	Image_972.jpg	colorTag_99.jpg	121	902	0	0.0	0.02626805555555556
100	15.82	Image_974.jpg	colorTag_0.jpg	46	1987	0	0.0	0.002370833333333322
1	21.66	Image_974.jpg	colorTag_1.jpg	46	1737	0	0.0	0.006402256944444407
2	22.18	Image_974.jpg	colorTag_10.jpg	46	260	0	0.0	0.005380555555555611
3	14.18	Image_974.jpg	colorTag_11.jpg	46	905	0	0.0	0.003825347222222275
4	15.19	Image_974.jpg	colorTag_12.jpg	46	1568	0	0.0	0.005982986111111144
5	17.33	Image_974.jpg	colorTag_13.jpg	46	1495	0	0.0	0.0055487847222222
6	21.28	Image_974.jpg	colorTag_14.jpg	46	2396	0	0.0	0.004619965277777749
7	32.21	Image_974.jpg	colorTag_15.jpg	46	250	0	0.0	0.008447048611111119
8	14.34	Image_974.jpg	colorTag_16.jpg	46	344	0	0.0	0.010809027777777813
9	14.32	Image_974.jpg	colorTag_17.jpg	46	237	0	0.0	0.014296180555555593
10	14.26	Image_974.jpg	colorTag_18.jpg	46	187	0	0.0	0.008286979166666653
11	14.17	Image_974.jpg	colorTag_19.jpg	46	1644	0	0.0	0.005409722222222246
12	20.10	Image_974.jpg	colorTag_2.jpg	46	677	0	0.0	0.012186458333333317
13	15.44	Image_974.jpg	colorTag_20.jpg	46	95	0	0.0	0.00046354166666662255
14	13.94	Image_974.jpg	colorTag_21.jpg	46	2086	0	0.0	0.0019296874999999991
15	21.60	Image_974.jpg	colorTag_22.jpg	46	1751	0	0.0	0.006267013888888839
16	20.63	Image_974.jpg	colorTag_23.jpg	46	1338	0	0.0	0.0038003472222222223
17	15.96	Image_974.jpg	colorTag_24.jpg	46	773	1	0.002442002442002442	0.003956076388888841
18	14.80	Image_974.jpg	colorTag_25.jpg	46	369	0	0.0	0.002079340277777786
19	14.21	Image_974.jpg	colorTag_26.jpg	46	341	0	0.0	0.0004425347222222209
20	14.32	Image_974.jpg	colorTag_27.jpg	46	422	0	0.0	0.006197569444444495
21	14.52	Image_974.jpg	colorTag_28.jpg	46	0	0	0.0	0.0005472222222222545
22	13.87	Image_974.jpg	colorTag_29.jpg	46	1597	1	0.0012172854534388314	0.0031401041666666574
23	20.11	Image_974.jpg	colorTag_3.jpg	46	2847	0	0.0	0.003243229166666639
24	26.02	Image_974.jpg	colorTag_30.jpg	46	26	0	0.0	0.011413541666666638
25	13.97	Image_974.jpg	colorTag_31.jpg	46	353	0	0.0	0.002840451388888887
26	14.41	Image_974.jpg	colorTag_32.jpg	46	769	1	0.0	0.0016493055555555358
27	15.32	Image_974.jpg	colorTag_33.jpg	46	729	0	0.0	0.002487152777777779
28	15.58	Image_974.jpg	colorTag_34.jpg	46	833	0	0.0	0.0028546874999999527
29	14.91	Image_974.jpg	colorTag_35.jpg	46	237	0	0.0	0.004433159722222246
30	14.09	Image_974.jpg	colorTag_36.jpg	46	173	0	0.0	0.0005385416666666698
31	14.00	Image_974.jpg	colorTag_37.jpg	46	1739	0	0.0	0.010709375000000021
32	19.42	Image_974.jpg	colorTag_38.jpg	46	932	0	0.0	0.003001041666666704
33	15.18	Image_974.jpg	colorTag_39.jpg	46	907	0	0.0	0.003539062500000023
34	14.99	Image_974.jpg	colorTag_4.jpg	46	1792	0	0.0	0.0030786458333332822
35	23.71	Image_974.jpg	colorTag_40.jpg	46	1684	0	0.0	0.0008003472222222197
36	20.18	Image_974.jpg	colorTag_41.jpg	46	1417	0	0.0	0.006674826388888944
37	16.41	Image_974.jpg	colorTag_42.jpg	46	2178	1	0.0008992805755395684	0.005648784722222189
38	25.15	Image_974.jpg	colorTag_43.jpg	46	1752	0	0.0	0.010057638888888887
39	22.66	Image_974.jpg	colorTag_44.jpg	46	1606	1	0.0	0.004483333333333284
40	15.73	Image_974.jpg	colorTag_45.jpg	46	1005	0	0.0	0.004684027777777766
41	15.94	Image_974.jpg	colorTag_46.jpg	46	1088	0	0.0	0.007044965277777759
42	15.62	Image_974.jpg	colorTag_47.jpg	46	1078	0	0.0	0.005246180555555591
43	17.26	Image_974.jpg	colorTag_48.jpg	46	1110	0	0.0	0.0017635416666667014
44	16.69	Image_974.jpg	colorTag_49.jpg	46	1039	0	0.0	0.0021373263888888605
45	16.65	Image_974.jpg	colorTag_5.jpg	46	1660	0	0.0	0.006801736111111123
46	22.82	Image_974.jpg	colorTag_50.jpg	46	414	0	0.0	0.001746180555555532
47	14.35	Image_974.jpg	colorTag_51.jpg	46	1452	0	0.0	0.00844565972222222
48	16.48	Image_974.jpg	colorTag_52.jpg	46	585	0	0.0	0.003737847222222257
49	14.60	Image_974.jpg	colorTag_53.jpg	46	895	0	0.0	0.0026732638888888882
50	15.55	Image_974.jpg	colorTag_54.jpg	46	616	0	0.0	0.0032510416666666764
51	14.67	Image_974.jpg	colorTag_55.jpg	46	1056	0	0.0	0.0026112847222222735
52	15.51	Image_974.jpg	colorTag_56.jpg	46	1893	0	0.0	0.003736284722222205
53	20.64	Image_974.jpg	colorTag_57.jpg	46	1419	0	0.0	0.000984895833333388
54	19.61	Image_974.jpg	colorTag_58.jpg	46	298	0	0.0	0.0010607638888888715
55	14.15	Image_974.jpg	colorTag_59.jpg	46	324	0	0.0	0.0038223958333333252
56	14.02	Image_974.jpg	colorTag_6.jpg	46	286	0	0.0	0.0022444444444444933
57	14.05	Image_974.jpg	colorTag_60.jpg	46	777	0	0.0	0.001016319444444469
58	15.94	Image_974.jpg	colorTag_61.jpg	46	590	0	0.0	0.0009463541666666631
59	14.76	Image_974.jpg	colorTag_62.jpg	46	991	0	0.0	0.0028300347222222078
60	15.24	Image_974.jpg	colorTag_63.jpg	46	729	0	0.0	0.003270486111111137
61	14.98	Image_974.jpg	colorTag_64.jpg	46	112	0	0.0	0.014926388888888864
62	14.16	Image_974.jpg	colorTag_65.jpg	46	463	0	0.0	0.0005401041666667217
63	14.83	Image_974.jpg	colorTag_66.jpg	46	1424	0	0.0	0.0009996527777778041
64	17.20	Image_974.jpg	colorTag_67.jpg	46	238	0	0.0	0.0032807291666666627
65	14.09	Image_974.jpg	colorTag_68.jpg	46	263	0	0.0	0.0005842013888889275
66	14.22	Image_974.jpg	colorTag_69.jpg	46	3173	0	0.0	0.0014355902777777318
67	30.83	Image_974.jpg	colorTag_7.jpg	46	404	0	0.0	0.0022170138888888413
68	14.55	Image_974.jpg	colorTag_70.jpg	46	57	0	0.0	0.013984548611111092
69	13.97	Image_974.jpg	colorTag_71.jpg	46	1245	0	0.0	0.002534027777777781
70	17.21	Image_974.jpg	colorTag_72.jpg	46	354	0	0.0	0.0023690972222222273
71	14.33	Image_974.jpg	colorTag_73.jpg	46	1406	0	0.0	0.004196527777777792
72	17.00	Image_974.jpg	colorTag_74.jpg	46	239	0	0.0	0.007961979166666633
73	14.09	Image_974.jpg	colorTag_75.jpg	46	375	0	0.0	0.0060093749999999835
74	14.56	Image_974.jpg	colorTag_76.jpg	46	1098	0	0.0	0.0007357638888888518
75	20.57	Image_974.jpg	colorTag_77.jpg	46	774	0	0.0	0.014418229166666685
76	14.96	Image_974.jpg	colorTag_78.jpg	46	1493	0	0.0	0.0010111111111110738
77	17.90	Image_974.jpg	colorTag_79.jpg	46	920	0	0.0	0.0026894097222222024
78	15.26	Image_974.jpg	colorTag_8.jpg	46	2539	0	0.0	0.0036218749999999966
79	23.00	Image_974.jpg	colorTag_80.jpg	46	1300	0	0.0	0.002851388888888917
80	15.94	Image_974.jpg	colorTag_81.jpg	46	2062	1	0.0	0.006569791666666713
81	21.87	Image_974.jpg	colorTag_82.jpg	46	881	0	0.0	0.0037779513888889227
82	15.79	Image_974.jpg	colorTag_83.jpg	46	521	0	0.0	0.009881944444444457
83	15.37	Image_974.jpg	colorTag_84.jpg	46	1066	0	0.0	0.0040001736111111574
84	16.78	Image_974.jpg	colorTag_85.jpg	46	253	0	0.0	0.0013151041666666918
85	14.12	Image_974.jpg	colorTag_86.jpg	46	450	0	0.0	0.0028727430555555156
86	14.27	Image_974.jpg	colorTag_87.jpg	46	808	0	0.0	0.01364548611111116
87	14.93	Image_974.jpg	colorTag_88.jpg	46	1261	0	0.0	0.003904861111111102
88	18.20	Image_974.jpg	colorTag_89.jpg	46	417	0	0.0	0.007648958333333344
89	14.56	Image_974.jpg	colorTag_9.jpg	46	352	0	0.0	0.00039739583333331385
90	14.75	Image_974.jpg	colorTag_90.jpg	46	2547	0	0.0	0.005291145833333344
91	24.22	Image_974.jpg	colorTag_91.jpg	46	1027	0	0.0	0.0006164930555555559
92	19.05	Image_974.jpg	colorTag_92.jpg	46	1549	0	0.0	0.00540694444444445
93	16.91	Image_974.jpg	colorTag_93.jpg	46	955	0	0.0	0.0046314236111111295
94	15.26	Image_974.jpg	colorTag_94.jpg	46	746	0	0.0	0.0058407986111110866
95	14.98	Image_974.jpg	colorTag_95.jpg	46	1125	0	0.0	0.004626909722222239
96	15.65	Image_974.jpg	colorTag_96.jpg	46	598	0	0.0	0.002201041666666681
97	14.76	Image_974.jpg	colorTag_97.jpg	46	1177	0	0.0	0.00826493055555555
98	18.36	Image_974.jpg	colorTag_98.jpg	46	1961	0	0.0	0.0014034722222222573
99	27.10	Image_974.jpg	colorTag_99.jpg	46	1804	0	0.0	0.005413715277777786
100	18.19	Image_975.jpg	colorTag_0.jpg	162	2769	0	0.0	0.0005206597222222609
1	38.01	Image_975.jpg	colorTag_1.jpg	162	1963	2	0.0	0.0001628472222222621
2	25.29	Image_975.jpg	colorTag_10.jpg	162	1358	0	0.0	0.0005749999999999922
3	18.20	Image_975.jpg	colorTag_11.jpg	162	1059	0	0.0	0.0001692708333332904
4	16.67	Image_975.jpg	colorTag_12.jpg	162	249	0	0.0	0.00023142361111105902
5	14.45	Image_975.jpg	colorTag_13.jpg	162	524	0	0.0	0.0004979166666666535
6	15.67	Image_975.jpg	colorTag_14.jpg	162	2155	1	0.0	0.0004904513888889239
7	23.81	Image_975.jpg	colorTag_15.jpg	162	1748	1	0.0	0.00018923611111110183
8	21.59	Image_975.jpg	colorTag_16.jpg	162	1046	0	0.0	0.0002017361111110727
9	17.21	Image_975.jpg	colorTag_17.jpg	162	776	0	0.0	0.00027204861111107537
10	15.28	Image_975.jpg	colorTag_18.jpg	162	1863	0	0.0	0.0001225694444444425
11	19.63	Image_975.jpg	colorTag_19.jpg	162	1291	0	0.0	0.0004965277777777555
12	18.09	Image_975.jpg	colorTag_2.jpg	162	14	0	0.0	0.00047795138888884203
13	14.08	Image_975.jpg	colorTag_20.jpg	162	649	2	0.002466091245376079	0.00013993055555550082
14	15.22	Image_975.jpg	colorTag_21.jpg	162	1123	0	0.0	0.00018263888888891966
15	16.59	Image_975.jpg	colorTag_22.jpg	162	160	0	0.0	0.00048697916666662344
16	14.21	Image_975.jpg	colorTag_23.jpg	162	875	1	0.0	0.0005098958333333847
17	15.20	Image_975.jpg	colorTag_24.jpg	162	863	0	0.0	0.0001531249999999762
18	15.92	Image_975.jpg	colorTag_25.jpg	162	500	0	0.0	0.00034565972222222463
19	14.67	Image_975.jpg	colorTag_26.jpg	162	0	0	0.0	0.0004777777777777992
20	13.90	Image_975.jpg	colorTag_27.jpg	162	3181	1	0.0	0.00044878472222220633
21	34.59	Image_975.jpg	colorTag_28.jpg	162	797	0	0.0	0.00045833333333333837
22	16.40	Image_975.jpg	colorTag_29.jpg	162	198	0	0.0	0.00015798611111106364
23	14.95	Image_975.jpg	colorTag_3.jpg	162	671	0	0.0	0.00021336805555560723
24	15.62	Image_975.jpg	colorTag_30.jpg	162	1096	0	0.0	0.00019374999999999254
25	20.05	Image_975.jpg	colorTag_31.jpg	162	1482	0	0.0	0.00021979166666663552
26	18.99	Image_975.jpg	colorTag_32.jpg	162	1691	0	0.0	0.00018593749999995524
27	24.14	Image_975.jpg	colorTag_33.jpg	162	650	0	0.0	0.0005347222222221726
28	15.24	Image_975.jpg	colorTag_34.jpg	162	179	0	0.0	0.00037847222222220367
29	14.29	Image_975.jpg	colorTag_35.jpg	162	2843	0	0.0	0.0004710069444444631
30	29.22	Image_975.jpg	colorTag_36.jpg	162	231	0	0.0	0.00026510416666669645
31	14.32	Image_975.jpg	colorTag_37.jpg	162	968	0	0.0	0.00017343749999998437
32	15.64	Image_975.jpg	colorTag_38.jpg	162	447	1	0.0	0.00015746527777782404
33	14.54	Image_975.jpg	colorTag_39.jpg	162	629	1	0.0	0.00016788194444439242
34	14.97	Image_975.jpg	colorTag_4.jpg	162	892	0	0.0	0.00015989583333331225
35	15.55	Image_975.jpg	colorTag_40.jpg	162	1160	0	0.0	0.00018333333333331314
36	16.06	Image_975.jpg	colorTag_41.jpg	162	3051	2	0.0	0.0005222222222222017
37	30.28	Image_975.jpg	colorTag_42.jpg	162	1225	0	0.0	0.00022795138888886957
38	17.17	Image_975.jpg	colorTag_43.jpg	162	1673	1	0.0	0.00019965277777778123
39	25.00	Image_975.jpg	colorTag_44.jpg	162	11	0	0.0	0.00015746527777782404
40	14.04	Image_975.jpg	colorTag_45.jpg	162	204	0	0.0	0.00020225694444442333
41	14.32	Image_975.jpg	colorTag_46.jpg	162	439	0	0.0	0.0005197916666667135
42	14.59	Image_975.jpg	colorTag_47.jpg	162	790	0	0.0	0.00015347222222217294
43	16.86	Image_975.jpg	colorTag_48.jpg	162	935	0	0.0	0.0002142361111111546
44	15.79	Image_975.jpg	colorTag_49.jpg	162	445	0	0.0	0.00017673611111113097
45	14.92	Image_975.jpg	colorTag_5.jpg	162	363	0	0.0	0.0004482638888888557
46	14.37	Image_975.jpg	colorTag_50.jpg	162	125	0	0.0	0.000409548611111088
47	14.15	Image_975.jpg	colorTag_51.jpg	162	922	0	0.0	0.00017309027777778763
48	15.44	Image_975.jpg	colorTag_52.jpg	162	13	0	0.0	0.0002701388888889378
49	13.96	Image_975.jpg	colorTag_53.jpg	162	0	0	0.0	0.00014843750000004263
50	13.82	Image_975.jpg	colorTag_54.jpg	162	22	0	0.0	0.0001633680555555017
51	13.80	Image_975.jpg	colorTag_55.jpg	162	1161	0	0.0	0.00014947916666663286
52	18.65	Image_975.jpg	colorTag_56.jpg	162	5208	1	0.0	0.0005456597222222026
53	60.70	Image_975.jpg	colorTag_57.jpg	162	322	0	0.0	0.00021840277777773753
54	14.49	Image_975.jpg	colorTag_58.jpg	162	420	0	0.0	0.0004826388888888866
55	14.69	Image_975.jpg	colorTag_59.jpg	162	2069	0	0.0	0.0004380208333333302
56	21.17	Image_975.jpg	colorTag_6.jpg	162	1237	1	0.0	0.0005562500000000359
57	17.39	Image_975.jpg	colorTag_60.jpg	162	1607	1	0.0	0.0005180555555555078
58	18.37	Image_975.jpg	colorTag_61.jpg	162	0	0	0.0	0.000147916666666692
59	14.07	Image_975.jpg	colorTag_62.jpg	162	263	0	0.0	0.00022500000000003073
60	14.28	Image_975.jpg	colorTag_63.jpg	162	627	0	0.0	0.00015798611111106364
61	15.19	Image_975.jpg	colorTag_64.jpg	162	1128	0	0.0	0.0004970486111111061
62	17.55	Image_975.jpg	colorTag_65.jpg	162	786	0	0.0	0.0001564236111111228
63	16.10	Image_975.jpg	colorTag_66.jpg	162	1308	0	0.0	0.00014392361111115193
64	17.33	Image_975.jpg	colorTag_67.jpg	162	1054	0	0.0	0.00017743055555552445
65	15.58	Image_975.jpg	colorTag_68.jpg	162	1098	0	0.0	0.000160243055555509
66	16.62	Image_975.jpg	colorTag_69.jpg	162	1996	1	0.0	0.0004852430555555287
67	23.37	Image_975.jpg	colorTag_7.jpg	162	16	0	0.0	0.0004776041666666453
68	14.01	Image_975.jpg	colorTag_70.jpg	162	192	0	0.0	0.00017760416666667833
69	14.17	Image_975.jpg	colorTag_71.jpg	162	786	1	0.002109704641350211	0.000246527777777783
70	15.02	Image_975.jpg	colorTag_72.jpg	162	246	0	0.0	0.0005006944444444494
71	14.05	Image_975.jpg	colorTag_73.jpg	162	785	0	0.0	0.00014965277777778674
72	15.43	Image_975.jpg	colorTag_74.jpg	162	652	0	0.0	0.00014583333333328952
73	15.14	Image_975.jpg	colorTag_75.jpg	162	10	0	0.0	0.00016128472222221024
74	14.10	Image_975.jpg	colorTag_76.jpg	162	390	0	0.0	0.0005274305555555969
75	15.19	Image_975.jpg	colorTag_77.jpg	162	1362	1	0.0	0.00017274305555559089
76	17.60	Image_975.jpg	colorTag_78.jpg	162	2598	0	0.0	0.00021319444444445335
77	28.17	Image_975.jpg	colorTag_79.jpg	162	1209	1	0.0	0.0005527777777777354
78	17.19	Image_975.jpg	colorTag_8.jpg	162	749	0	0.0	0.0002348958333333595
79	15.07	Image_975.jpg	colorTag_80.jpg	162	419	0	0.0	0.00015121527777772759
80	14.59	Image_975.jpg	colorTag_81.jpg	162	263	0	0.0	0.00016180555555556086
81	14.45	Image_975.jpg	colorTag_82.jpg	162	1233	0	0.0	0.00016388888888885234
82	16.38	Image_975.jpg	colorTag_83.jpg	162	105	0	0.0	0.0005097222222222308
83	14.03	Image_975.jpg	colorTag_84.jpg	162	1321	0	0.0	0.0005324652777777272
84	20.66	Image_975.jpg	colorTag_85.jpg	162	741	0	0.0	0.00026302083333329396
85	16.98	Image_975.jpg	colorTag_86.jpg	162	1312	1	0.0	0.0002569444444444624
86	17.84	Image_975.jpg	colorTag_87.jpg	162	206	0	0.0	0.000509548611111077
87	14.06	Image_975.jpg	colorTag_88.jpg	162	362	0	0.0	0.00046805555555551326
88	14.36	Image_975.jpg	colorTag_89.jpg	162	774	1	0.002136752136752137	0.0004789930555555433
89	15.18	Image_975.jpg	colorTag_9.jpg	162	1521	0	0.0	0.00020295138888892783
90	18.66	Image_975.jpg	colorTag_90.jpg	162	689	0	0.0	0.0005291666666666917
91	15.06	Image_975.jpg	colorTag_91.jpg	162	367	0	0.0	0.00045902777777773185
92	14.35	Image_975.jpg	colorTag_92.jpg	162	1319	0	0.0	0.000268402777777732
93	18.64	Image_975.jpg	colorTag_93.jpg	162	451	0	0.0	0.00018125000000002167
94	14.36	Image_975.jpg	colorTag_94.jpg	162	475	0	0.0	0.00019548611111108727
95	14.43	Image_975.jpg	colorTag_95.jpg	162	2557	0	0.0	0.00015937499999996163
96	30.77	Image_975.jpg	colorTag_96.jpg	162	1550	0	0.0	0.00022222222222223476
97	18.08	Image_975.jpg	colorTag_97.jpg	162	481	0	0.0	0.00018263888888891966
98	14.77	Image_975.jpg	colorTag_98.jpg	162	2261	0	0.0	0.000531423611111137
99	22.74	Image_975.jpg	colorTag_99.jpg	162	0	0	0.0	0.000187673611111161
100	14.08	Image_997.jpg	colorTag_0.jpg	95	1915	0	0.0	0.0033670138888889367
1	22.33	Image_997.jpg	colorTag_1.jpg	95	1361	0	0.0	0.001583333333333381
2	18.40	Image_997.jpg	colorTag_10.jpg	95	62	0	0.0	0.0004262152777777528
3	13.92	Image_997.jpg	colorTag_11.jpg	95	152	0	0.0	0.011571006944444462
4	14.11	Image_997.jpg	colorTag_12.jpg	95	2317	0	0.0	0.0024331597222222445
5	24.14	Image_997.jpg	colorTag_13.jpg	95	1630	0	0.0	0.0013852430555555406
6	20.79	Image_997.jpg	colorTag_14.jpg	95	134	0	0.0	0.010519270833333372
7	13.91	Image_997.jpg	colorTag_15.jpg	95	783	1	0.002277904328018223	0.0019178819444444217
8	15.29	Image_997.jpg	colorTag_16.jpg	95	1401	0	0.0	0.004165451388888908
9	17.72	Image_997.jpg	colorTag_17.jpg	95	2370	0	0.0	0.002876562500000013
10	23.37	Image_997.jpg	colorTag_18.jpg	95	1103	0	0.0	0.003914409722222234
11	17.64	Image_997.jpg	colorTag_19.jpg	95	240	0	0.0	0.00035017361111111533
12	14.27	Image_997.jpg	colorTag_2.jpg	95	717	0	0.0	0.004935937499999987
13	14.99	Image_997.jpg	colorTag_20.jpg	95	964	0	0.0	0.0077460069444444946
14	15.50	Image_997.jpg	colorTag_21.jpg	95	243	1	0.0	0.0029821180555555937
15	14.05	Image_997.jpg	colorTag_22.jpg	95	460	0	0.0	0.00568315972222222
16	14.73	Image_997.jpg	colorTag_23.jpg	95	1132	0	0.0	0.009968923611111125
17	17.07	Image_997.jpg	colorTag_24.jpg	95	1649	0	0.0	0.0016913194444444501
18	21.43	Image_997.jpg	colorTag_25.jpg	95	2436	0	0.0	0.002168055555555548
19	27.96	Image_997.jpg	colorTag_26.jpg	95	131	0	0.0	0.009001909722222257
20	14.03	Image_997.jpg	colorTag_27.jpg	95	4283	0	0.0	0.010359374999999948
21	38.94	Image_997.jpg	colorTag_28.jpg	95	407	0	0.0	0.0038614583333332897
22	14.40	Image_997.jpg	colorTag_29.jpg	95	604	0	0.0	0.0026906249999999465
23	15.27	Image_997.jpg	colorTag_3.jpg	95	1068	0	0.0	0.0017251736111111304
24	18.09	Image_997.jpg	colorTag_30.jpg	95	467	0	0.0	0.0023935763888889294
25	15.09	Image_997.jpg	colorTag_31.jpg	95	267	0	0.0	0.0005079861111111361
26	14.28	Image_997.jpg	colorTag_32.jpg	95	1470	1	0.0012779552715654952	0.0020272569444445
27	19.46	Image_997.jpg	colorTag_33.jpg	95	427	0	0.0	0.0019472222222222113
28	14.63	Image_997.jpg	colorTag_34.jpg	95	856	0	0.0	0.005494618055555511
29	15.85	Image_997.jpg	colorTag_35.jpg	95	739	0	0.0	0.00046093749999998046
30	15.82	Image_997.jpg	colorTag_36.jpg	95	2099	0	0.0	0.004848611111111123
31	23.10	Image_997.jpg	colorTag_37.jpg	95	349	0	0.0	0.00195711805555554
32	14.17	Image_997.jpg	colorTag_38.jpg	95	619	0	0.0	0.005310937500000001
33	14.83	Image_997.jpg	colorTag_39.jpg	95	669	0	0.0	0.0030579861111110773
34	14.75	Image_997.jpg	colorTag_4.jpg	95	1061	0	0.0	0.006633680555555577
35	16.29	Image_997.jpg	colorTag_40.jpg	95	1772	0	0.0	0.000971006944444408
36	19.80	Image_997.jpg	colorTag_41.jpg	95	361	0	0.0	0.011464236111111137
37	14.35	Image_997.jpg	colorTag_42.jpg	95	243	0	0.0	0.0017255208333333272
38	14.29	Image_997.jpg	colorTag_43.jpg	95	1170	0	0.0	0.0016043402777777827
39	17.32	Image_997.jpg	colorTag_44.jpg	95	1774	0	0.0	0.0006050347222221752
40	30.46	Image_997.jpg	colorTag_45.jpg	95	849	0	0.0	0.0029456597222222713
41	15.82	Image_997.jpg	colorTag_46.jpg	95	346	0	0.0	0.0028411458333332806
42	14.20	Image_997.jpg	colorTag_47.jpg	95	636	0	0.0	0.002839062499999989
43	15.08	Image_997.jpg	colorTag_48.jpg	95	1439	0	0.0	0.005922048611111119
44	19.36	Image_997.jpg	colorTag_49.jpg	95	874	0	0.0	0.005407986111111152
45	15.44	Image_997.jpg	colorTag_5.jpg	95	1216	1	0.0015255530129672007	0.005021354166666714
46	15.85	Image_997.jpg	colorTag_50.jpg	95	976	1	0.0	0.005278472222222219
47	15.56	Image_997.jpg	colorTag_51.jpg	95	2152	0	0.0	0.004155902777777776
48	23.46	Image_997.jpg	colorTag_52.jpg	95	838	0	0.0	0.012044097222222216
49	15.27	Image_997.jpg	colorTag_53.jpg	95	1417	0	0.0	0.0045890625000000185
50	17.69	Image_997.jpg	colorTag_54.jpg	95	1323	0	0.0	0.012352604166666614
51	18.41	Image_997.jpg	colorTag_55.jpg	95	331	0	0.0	0.002876215277777816
52	14.44	Image_997.jpg	colorTag_56.jpg	95	942	0	0.0	0.006006944444444495
53	15.24	Image_997.jpg	colorTag_57.jpg	95	649	0	0.0	0.002062499999999967
54	14.71	Image_997.jpg	colorTag_58.jpg	95	280	0	0.0	0.007882986111111157
55	14.28	Image_997.jpg	colorTag_59.jpg	95	664	0	0.0	0.010292534722222246
56	14.99	Image_997.jpg	colorTag_6.jpg	95	1831	0	0.0	0.005748263888888938
57	18.69	Image_997.jpg	colorTag_60.jpg	95	903	0	0.0	0.0031838541666666664
58	15.12	Image_997.jpg	colorTag_61.jpg	95	296	0	0.0	0.011332812499999956
59	14.19	Image_997.jpg	colorTag_62.jpg	95	838	0	0.0	0.0008671875000000329
60	16.11	Image_997.jpg	colorTag_63.jpg	95	156	0	0.0	0.0008366319444444992
61	13.92	Image_997.jpg	colorTag_64.jpg	95	898	0	0.0	0.001809375000000002
62	15.72	Image_997.jpg	colorTag_65.jpg	95	2010	0	0.0	0.01130364583333332
63	30.41	Image_997.jpg	colorTag_66.jpg	95	729	0	0.0	0.002976041666666651
64	15.54	Image_997.jpg	colorTag_67.jpg	95	1383	0	0.0	0.004956249999999995
65	17.74	Image_997.jpg	colorTag_68.jpg	95	1590	0	0.0	0.002551562499999993
66	19.57	Image_997.jpg	colorTag_69.jpg	95	1420	0	0.0	0.003656944444444421
67	16.40	Image_997.jpg	colorTag_7.jpg	95	1878	0	0.0	0.005260243055555502
68	24.24	Image_997.jpg	colorTag_70.jpg	95	72	0	0.0	0.00046805555555551326
69	13.91	Image_997.jpg	colorTag_71.jpg	95	1578	1	0.001195457262402869	0.0011810763888888687
70	18.89	Image_997.jpg	colorTag_72.jpg	95	1233	0	0.0	0.003440451388888932
71	16.51	Image_997.jpg	colorTag_73.jpg	95	731	0	0.0	0.010341840277777736
72	15.18	Image_997.jpg	colorTag_74.jpg	95	765	0	0.0	0.0006692708333333464
73	14.95	Image_997.jpg	colorTag_75.jpg	95	842	0	0.0	0.00260763888888893
74	15.34	Image_997.jpg	colorTag_76.jpg	95	358	0	0.0	0.002043750000000011
75	14.70	Image_997.jpg	colorTag_77.jpg	95	504	0	0.0	0.0044081597222221935
76	14.70	Image_997.jpg	colorTag_78.jpg	95	0	0	0.0	0.0026767361111110777
77	14.12	Image_997.jpg	colorTag_79.jpg	95	1067	0	0.0	0.0154802083333333
78	16.58	Image_997.jpg	colorTag_8.jpg	95	81	0	0.0	0.01851736111111113
79	13.92	Image_997.jpg	colorTag_80.jpg	95	1217	0	0.0	0.007802430555555517
80	17.04	Image_997.jpg	colorTag_81.jpg	95	886	0	0.0	0.002557118055555585
81	16.79	Image_997.jpg	colorTag_82.jpg	95	807	1	0.0022172949002217295	0.0038668402777777278
82	15.31	Image_997.jpg	colorTag_83.jpg	95	169	0	0.0	0.0016269097222222362
83	14.27	Image_997.jpg	colorTag_84.jpg	95	877	0	0.0	0.003679166666666678
84	15.36	Image_997.jpg	colorTag_85.jpg	95	1616	0	0.0	0.003910937500000045
85	20.46	Image_997.jpg	colorTag_86.jpg	95	1185	0	0.0	0.0006217013888888401
86	18.79	Image_997.jpg	colorTag_87.jpg	95	741	0	0.0	0.0037602430555555566
87	17.11	Image_997.jpg	colorTag_88.jpg	95	540	0	0.0	0.003604687499999981
88	14.91	Image_997.jpg	colorTag_89.jpg	95	340	0	0.0	0.0033644097222221836
89	14.42	Image_997.jpg	colorTag_9.jpg	95	415	0	0.0	0.004325000000000023
90	14.60	Image_997.jpg	colorTag_90.jpg	95	788	0	0.0	0.0051848958333333695
91	17.01	Image_997.jpg	colorTag_91.jpg	95	1662	0	0.0	0.008056770833333338
