reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
reference	retake	time	m1	m2	count_detected	scorecolor	score1	score2
Image_228.jpg	Image_228_blur_1_scaled_98.jpg	24.82	41	40	40	0.9876543209876543	0.4784253666954271	0.7375780126545873
Image_228.jpg	Image_228_blur_1_scaled_98.jpg	25.16	41	40	40	0.9876543209876543	0.4784253666954271	0.7375780126545873
Image_228.jpg	Image_228_blur_1_scaled_98.jpg	25.31	41	40	40	0.9876543209876543	0.4784253666954271	0.7375780126545873
Image_228.jpg	Image_228_blur_1_scaled_99.jpg	24.92	41	40	40	0.9876543209876543	0.5133554429105551	0.7567924935289042
Image_228.jpg	Image_228_blur_1_scaled_99.jpg	25.02	41	40	40	0.9876543209876543	0.5133554429105551	0.7567924935289042
Image_228.jpg	Image_228_blur_1_scaled_99.jpg	25.09	41	40	40	0.9876543209876543	0.5133554429105551	0.7567924935289042
Image_228.jpg	Image_228_blur_1_scaled_99.jpg	25.13	41	40	40	0.9876543209876543	0.5133554429105551	0.7567924935289042
Image_228.jpg	Image_228_blur_1_scaled_100.jpg	25.15	41	41	41	1.0	0.8173844190394017	0.9037384958297383
Image_228.jpg	Image_228_blur_1_scaled_100.jpg	25.3	41	41	41	1.0	0.8173844190394017	0.9037384958297383
Image_228.jpg	Image_228_blur_1_scaled_100.jpg	25.29	41	41	41	1.0	0.8173844190394017	0.9037384958297383
Image_228.jpg	Image_228_blur_1_scaled_100.jpg	25.18	41	41	41	1.0	0.8173844190394017	0.9037384958297383
Image_228.jpg	Image_228_blur_1_scaled_101.jpg	25.27	41	41	41	1.0	0.47847677595628413	0.7064818809318378
Image_228.jpg	Image_228_blur_1_scaled_101.jpg	25.5	41	41	41	1.0	0.47847677595628413	0.7064818809318378
Image_228.jpg	Image_228_blur_1_scaled_101.jpg	25.64	41	41	41	1.0	0.47847677595628413	0.7064818809318378
Image_228.jpg	Image_228_blur_1_scaled_101.jpg	25.78	41	41	41	1.0	0.47847677595628413	0.7064818809318378
Image_228.jpg	Image_228_blur_1_scaled_102.jpg	26.06	41	40	40	0.9876543209876543	0.5229367989646247	0.7284690465918896
Image_228.jpg	Image_228_blur_1_scaled_102.jpg	26.51	41	40	40	0.9876543209876543	0.5229367989646247	0.7284690465918896
Image_228.jpg	Image_228_blur_1_scaled_102.jpg	26.68	41	40	40	0.9876543209876543	0.5229367989646247	0.7284690465918896
Image_228.jpg	Image_228_blur_1_scaled_102.jpg	26.62	41	40	40	0.9876543209876543	0.5229367989646247	0.7284690465918896
Image_228.jpg	Image_228_blur_1_scaled_103.jpg	25.13	41	40	39	0.9629629629629629	0.4539126761576071	0.694395132297958
Image_228.jpg	Image_228_blur_1_scaled_103.jpg	24.84	41	40	39	0.9629629629629629	0.4539126761576071	0.694395132297958
Image_228.jpg	Image_228_blur_1_scaled_103.jpg	25.3	41	40	39	0.9629629629629629	0.4539126761576071	0.694395132297958
Image_228.jpg	Image_228_blur_1_scaled_103.jpg	25.21	41	40	39	0.9629629629629629	0.4539126761576071	0.694395132297958
Image_228.jpg	Image_228_blur_1_scaled_104.jpg	25.96	41	41	39	0.9512195121951219	0.4386660555076215	0.6842173569168823
Image_228.jpg	Image_228_blur_1_scaled_104.jpg	26.18	41	41	39	0.9512195121951219	0.4386660555076215	0.6842173569168823
Image_228.jpg	Image_228_blur_1_scaled_104.jpg	26.62	41	41	39	0.9512195121951219	0.4386660555076215	0.6842173569168823
Image_228.jpg	Image_228_blur_1_scaled_104.jpg	26.91	41	41	39	0.9512195121951219	0.4386660555076215	0.6842173569168823
Image_228.jpg	Image_228_blur_1_scaled_105.jpg	26.77	41	40	40	0.9876543209876543	0.49791540839804427	0.7162167457578372
Image_228.jpg	Image_228_blur_1_scaled_105.jpg	26.82	41	40	40	0.9876543209876543	0.49791540839804427	0.7162167457578372
Image_228.jpg	Image_228_blur_1_scaled_105.jpg	26.74	41	40	40	0.9876543209876543	0.49791540839804427	0.7162167457578372
